Fonte;Classe;Tipo;Agrupador;Composicao;UNIDADE;ORIGEM DE PREÇO;CUSTO TOTAL;VINCULO;Codigo
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86908 APARELHO MISTURADOR DE MESA PARA PIA DE COZINHA, PADRÃO MÉDIO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;236,73;CAIXA REFERENCIAL;INHI 0183.86908
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86909 TORNEIRA CROMADA TUBO MÓVEL, DE MESA, 1/2<U+0094> OU 3/4<U+0094>, PARA PIA DE COZINHA, PADRÃO ALTO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;92,86;CAIXA REFERENCIAL;INHI 0183.86909
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86910 TORNEIRA CROMADA TUBO MÓVEL, DE PAREDE, 1/2<U+0094> OU 3/4<U+0094>, PARA PIA DE COZINHA, PADRÃO MÉDIO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;87,32;CAIXA REFERENCIAL;INHI 0183.86910
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86911 TORNEIRA CROMADA LONGA, DE PAREDE, 1/2<U+0094> OU 3/4<U+0094>, PARA PIA DE COZINHA, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;39,66;CAIXA REFERENCIAL;INHI 0183.86911
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86913 TORNEIRA CROMADA 1/2<U+0094> OU 3/4<U+0094> PARA TANQUE, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;18,54;CAIXA REFERENCIAL;INHI 0183.86913
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86914 TORNEIRA CROMADA 1/2<U+0094> OU 3/4<U+0094> PARA TANQUE, PADRÃO MÉDIO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;36,54;CAIXA REFERENCIAL;INHI 0183.86914
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86915 TORNEIRA CROMADA DE MESA, 1/2<U+0094> OU 3/4<U+0094>, PARA LAVATÓRIO, PADRÃO MÉDIO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;77,79;CAIXA REFERENCIAL;INHI 0183.86915
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86916 TORNEIRA PLÁSTICA 3/4<U+0094> PARA TANQUE - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;30,05;CAIXA REFERENCIAL;INHI 0183.86916
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86919 TANQUE DE LOUÇA BRANCA COM COLUNA, 30L OU EQUIVALENTE, INCLUSO SIFÃO FLEXÍVEL EM PVC, VÁLVULA METÁLICA E TORNEIRA DE METAL CROMADO PADRÃO MÉDIO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;808,12;CAIXA REFERENCIAL;INHI 0183.86919
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86920 TANQUE DE LOUÇA BRANCA COM COLUNA, 30L OU EQUIVALENTE, INCLUSO SIFÃO FLEXÍVEL EM PVC, VÁLVULA PLÁSTICA E TORNEIRA DE METAL CROMADO PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;772,38;CAIXA REFERENCIAL;INHI 0183.86920
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86921 TANQUE DE LOUÇA BRANCA COM COLUNA, 30L OU EQUIVALENTE, INCLUSO SIFÃO FLEXÍVEL EM PVC, VÁLVULA PLÁSTICA E TORNEIRA DE PLÁSTICO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;783,89;CAIXA REFERENCIAL;INHI 0183.86921
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86922 TANQUE DE LOUÇA BRANCA SUSPENSO, 18L OU EQUIVALENTE, INCLUSO SIFÃO TIPO GARRAFA EM METAL CROMADO, VÁLVULA METÁLICA E TORNEIRA DE METAL CROMADO PADRÃO MÉDIO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;655,43;CAIXA REFERENCIAL;INHI 0183.86922
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86923 TANQUE DE LOUÇA BRANCA SUSPENSO, 18L OU EQUIVALENTE, INCLUSO SIFÃO TIPO GARRAFA EM PVC, VÁLVULA PLÁSTICA E TORNEIRA DE METAL CROMADO PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;497,46;CAIXA REFERENCIAL;INHI 0183.86923
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86924 TANQUE DE LOUÇA BRANCA SUSPENSO, 18L OU EQUIVALENTE, INCLUSO SIFÃO TIPO GARRAFA EM PVC, VÁLVULA PLÁSTICA E TORNEIRA DE PLÁSTICO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;508,97;CAIXA REFERENCIAL;INHI 0183.86924
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86925 TANQUE DE MÁRMORE SINTÉTICO COM COLUNA, 22L OU EQUIVALENTE, INCLUSO SIFÃO FLEXÍVEL EM PVC, VÁLVULA PLÁSTICA E TORNEIRA DE METAL CROMADO PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;455,87;CAIXA REFERENCIAL;INHI 0183.86925
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86926 TANQUE DE MÁRMORE SINTÉTICO COM COLUNA, 22L OU EQUIVALENTE, INCLUSO SIFÃO FLEXÍVEL EM PVC, VÁLVULA PLÁSTICA E TORNEIRA DE PLÁSTICO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;467,38;CAIXA REFERENCIAL;INHI 0183.86926
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86927 TANQUE DE MÁRMORE SINTÉTICO SUSPENSO, 22L OU EQUIVALENTE, INCLUSO SIFÃO TIPO GARRAFA EM PVC, VÁLVULA PLÁSTICA E TORNEIRA DE METAL CROMADO PADRÃO POPULAR - FORNEC. E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;286,56;CAIXA REFERENCIAL;INHI 0183.86927
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86928 TANQUE DE MÁRMORE SINTÉTICO SUSPENSO, 22L OU EQUIVALENTE, INCLUSO SIFÃO TIPO GARRAFA EM PVC, VÁLVULA PLÁSTICA E TORNEIRA DE PLÁSTICO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;298,07;CAIXA REFERENCIAL;INHI 0183.86928
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86929 TANQUE DE MÁRMORE SINTÉTICO SUSPENSO, 22L OU EQUIVALENTE, INCLUSO SIFÃO FLEXÍVEL EM PVC, VÁLVULA PLÁSTICA E TORNEIRA DE METAL CROMADO PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;277,19;CAIXA REFERENCIAL;INHI 0183.86929
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86930 TANQUE DE MÁRMORE SINTÉTICO SUSPENSO, 22L OU EQUIVALENTE, INCLUSO SIFÃO FLEXÍVEL EM PVC, VÁLVULA PLÁSTICA E TORNEIRA DE PLÁSTICO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;288,7;CAIXA REFERENCIAL;INHI 0183.86930
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86931 VASO SANITÁRIO SIFONADO COM CAIXA ACOPLADA LOUÇA BRANCA, INCLUSO ENGATE FLEXÍVEL EM PLÁSTICO BRANCO, 1/2  X 40CM - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;444,38;CAIXA REFERENCIAL;INHI 0183.86931
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86932 VASO SANITÁRIO SIFONADO COM CAIXA ACOPLADA LOUÇA BRANCA - PADRÃO MÉDIO, INCLUSO ENGATE FLEXÍVEL EM METAL CROMADO, 1/2  X 40CM - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;472,68;CAIXA REFERENCIAL;INHI 0183.86932
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86933 BANCADA DE MÁRMORE SINTÉTICO 120 X 60CM, COM CUBA INTEGRADA, INCLUSO SIFÃO TIPO GARRAFA EM PVC, VÁLVULA EM PLÁSTICO CROMADO TIPO AMERICANA E TORNEIRA CROMADA LONGA, DE PAREDE, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;ATRIBUÍDO SÃO PAULO;315,55;CAIXA REFERENCIAL;INHI 0183.86933
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86934 BANCADA DE MÁRMORE SINTÉTICO 120 X 60CM, COM CUBA INTEGRADA, INCLUSO SIFÃO TIPO FLEXÍVEL EM PVC, VÁLVULA EM PLÁSTICO CROMADO TIPO AMERICANA E TORNEIRA CROMADA LONGA, DE PAREDE, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;ATRIBUÍDO SÃO PAULO;306,18;CAIXA REFERENCIAL;INHI 0183.86934
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86935 CUBA DE EMBUTIR DE AÇO INOXIDÁVEL MÉDIA, INCLUSO VÁLVULA TIPO AMERICANA EM METAL CROMADO E SIFÃO FLEXÍVEL EM PVC - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;231,04;CAIXA REFERENCIAL;INHI 0183.86935
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86936 CUBA DE EMBUTIR DE AÇO INOXIDÁVEL MÉDIA, INCLUSO VÁLVULA TIPO AMERICANA E SIFÃO TIPO GARRAFA EM METAL CROMADO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;362,64;CAIXA REFERENCIAL;INHI 0183.86936
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86937 CUBA DE EMBUTIR OVAL EM LOUÇA BRANCA, 35 X 50CM OU EQUIVALENTE, INCLUSO VÁLVULA EM METAL CROMADO E SIFÃO FLEXÍVEL EM PVC - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;166,86;CAIXA REFERENCIAL;INHI 0183.86937
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86938 CUBA DE EMBUTIR OVAL EM LOUÇA BRANCA, 35 X 50CM OU EQUIVALENTE, INCLUSO VÁLVULA E SIFÃO TIPO GARRAFA EM METAL CROMADO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;298,46;CAIXA REFERENCIAL;INHI 0183.86938
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86939 LAVATÓRIO LOUÇA BRANCA COM COLUNA, *44 X 35,5* CM, PADRÃO POPULAR, INCLUSO SIFÃO FLEXÍVEL EM PVC, VÁLVULA E ENGATE FLEXÍVEL 30CM EM PLÁSTICO E COM TORNEIRA CROMADA PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;326,7;CAIXA REFERENCIAL;INHI 0183.86939
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86940 LAVATÓRIO LOUÇA BRANCA COM COLUNA, 45 X 55CM OU EQUIVALENTE, PADRÃO MÉDIO, INCLUSO SIFÃO TIPO GARRAFA, VÁLVULA E ENGATE FLEXÍVEL DE 40CM EM METAL CROMADO, COM APARELHO MISTURADOR PADRÃO MÉDIO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;778,76;CAIXA REFERENCIAL;INHI 0183.86940
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86941 LAVATÓRIO LOUÇA BRANCA COM COLUNA, 45 X 55CM OU EQUIVALENTE, PADRÃO MÉDIO, INCLUSO SIFÃO TIPO GARRAFA, VÁLVULA E ENGATE FLEXÍVEL DE 40CM EM METAL CROMADO, COM TORNEIRA CROMADA DE MESA, PADRÃO MÉDIO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;618,13;CAIXA REFERENCIAL;INHI 0183.86941
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86942 LAVATÓRIO LOUÇA BRANCA SUSPENSO, 29,5 X 39CM OU EQUIVALENTE, PADRÃO POPULAR, INCLUSO SIFÃO TIPO GARRAFA EM PVC, VÁLVULA E ENGATE FLEXÍVEL 30CM EM PLÁSTICO E TORNEIRA CROMADA DE MESA, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;214,44;CAIXA REFERENCIAL;INHI 0183.86942
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86943 LAVATÓRIO LOUÇA BRANCA SUSPENSO, 29,5 X 39CM OU EQUIVALENTE, PADRÃO POPULAR, INCLUSO SIFÃO FLEXÍVEL EM PVC, VÁLVULA E ENGATE FLEXÍVEL 30CM EM PLÁSTICO E TORNEIRA CROMADA DE MESA, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;205,07;CAIXA REFERENCIAL;INHI 0183.86943
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;86947 BANCADA MÁRMORE BRANCO, 50 X 60 CM, INCLUSO CUBA DE EMBUTIR OVAL EM LOUÇA BRANCA 35 X 50 CM, VÁLVULA, SIFÃO TIPO GARRAFA E ENGATE FLEXÍVEL 40 CM EM METAL CROMADO E APARELHO MISTURADOR DE MESA, PADRÃO MÉDIO - FORNEC. E INSTALAÇÃO. AF 01/2020;UN;ATRIBUÍDO SÃO PAULO;811,78;CAIXA REFERENCIAL;INHI 0183.86947
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;93396 BANCADA GRANITO CINZA,  50 X 60 CM, INCL. CUBA DE EMBUTIR OVAL LOUÇA BRANCA 35 X 50 CM, VÁLVULA METAL CROMADO, SIFÃO FLEXÍVEL PVC, ENGATE 30 CM FLEXÍVEL PLÁSTICO E TORNEIRA CROMADA DE MESA, PADRÃO POPULAR - FORNEC. E INSTALAÇÃO. AF 01/2020;UN;ATRIBUÍDO SÃO PAULO;504,68;CAIXA REFERENCIAL;INHI 0183.93396
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;93441 BANCADA GRANITO CINZA  150 X 60 CM, COM CUBA DE EMBUTIR DE AÇO, VÁLVULA AMERICANA EM METAL, SIFÃO FLEXÍVEL EM PVC, ENGATE FLEXÍVEL 30 CM, TORNEIRA CROMADA LONGA, DE PAREDE, 1/2<U+0094> OU 3/4<U+0094>, P/ COZINHA, PADRÃO POPULAR - FORNEC. E INSTALAÇÃO. AF 01/2020;UN;ATRIBUÍDO SÃO PAULO;864,78;CAIXA REFERENCIAL;INHI 0183.93441
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;93442 BANCADA MÁRMORE BRANCO 150 X 60 CM, COM CUBA DE EMBUTIR DE AÇO, VÁLVULA AMERICANA E SIFÃO TIPO GARRAFA EM METAL , ENGATE FLEXÍVEL 30 CM, TORNEIRA CROMADA, DE MESA, 1/2<U+0094> OU 3/4<U+0094>, PARA PIA COZINHA, PADRÃO ALTO - FORNEC. E INSTALAÇÃO. AF 01/2020;UN;ATRIBUÍDO SÃO PAULO;926,81;CAIXA REFERENCIAL;INHI 0183.93442
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;95469 VASO SANITARIO SIFONADO CONVENCIONAL COM  LOUÇA BRANCA - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;197,63;CAIXA REFERENCIAL;INHI 0183.95469
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;95470 VASO SANITARIO SIFONADO CONVENCIONAL COM LOUÇA BRANCA, INCLUSO CONJUNTO DE LIGAÇÃO PARA BACIA SANITÁRIA AJUSTÁVEL - FORNECIMENTO E INSTALAÇÃO. AF 10/2016;UN;COEFICIENTE DE REPRESENTATIVIDADE;203,87;CAIXA REFERENCIAL;INHI 0183.95470
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;95471 VASO SANITARIO SIFONADO CONVENCIONAL PARA PCD SEM FURO FRONTAL COM  LOUÇA BRANCA SEM ASSENTO -  FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;761,68;CAIXA REFERENCIAL;INHI 0183.95471
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;95472 VASO SANITARIO SIFONADO CONVENCIONAL PARA PCD SEM FURO FRONTAL COM LOUÇA BRANCA SEM ASSENTO, INCLUSO CONJUNTO DE LIGAÇÃO PARA BACIA SANITÁRIA AJUSTÁVEL - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;767,92;CAIXA REFERENCIAL;INHI 0183.95472
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;95542 PORTA TOALHA ROSTO EM METAL CROMADO, TIPO ARGOLA, INCLUSO FIXAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;37,98;CAIXA REFERENCIAL;INHI 0183.95542
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;95543 PORTA TOALHA BANHO EM METAL CROMADO, TIPO BARRA, INCLUSO FIXAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;63,51;CAIXA REFERENCIAL;INHI 0183.95543
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;95544 PAPELEIRA DE PAREDE EM METAL CROMADO SEM TAMPA, INCLUSO FIXAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;46,67;CAIXA REFERENCIAL;INHI 0183.95544
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;95545 SABONETEIRA DE PAREDE EM METAL CROMADO, INCLUSO FIXAÇÃO. AF 01/2020;UN;COLETADO;45,75;CAIXA REFERENCIAL;INHI 0183.95545
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;95546 KIT DE ACESSORIOS PARA BANHEIRO EM METAL CROMADO, 5 PECAS, INCLUSO FIXAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;153,77;CAIXA REFERENCIAL;INHI 0183.95546
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;95547 SABONETEIRA PLASTICA TIPO DISPENSER PARA SABONETE LIQUIDO COM RESERVATORIO 800 A 1500 ML, INCLUSO FIXAÇÃO. AF 01/2020;UN;COLETADO;47,85;CAIXA REFERENCIAL;INHI 0183.95547
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;100848 VASO SANITÁRIO INFANTIL LOUÇA BRANCA - FORNECIMENTO E INSTALACAO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;368,58;CAIXA REFERENCIAL;INHI 0183.100848
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;100849 ASSENTO SANITÁRIO CONVENCIONAL - FORNECIMENTO E INSTALACAO. AF 01/2020;UN;COLETADO;30,23;CAIXA REFERENCIAL;INHI 0183.100849
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;100851 ASSENTO SANITÁRIO INFANTIL - FORNECIMENTO E INSTALACAO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;58,94;CAIXA REFERENCIAL;INHI 0183.100851
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;100852 CUBA DE EMBUTIR RETANGULAR DE AÇO INOXIDÁVEL, 56 X 33 X 12 CM - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;182,61;CAIXA REFERENCIAL;INHI 0183.100852
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;100854 TORNEIRA CROMADA DE MESA PARA LAVATÓRIO COM SENSOR DE PRESENCA. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;583,64;CAIXA REFERENCIAL;INHI 0183.100854
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;100855 SABONETEIRA DE PAREDE EM PLASTICO ABS COM ACABAMENTO CROMADO E ACRILICO, INCLUSO FIXAÇÃO. AF 01/2020;UN;COLETADO;45,75;CAIXA REFERENCIAL;INHI 0183.100855
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;100856 MANOPLA E CANOPLA CROMADA <U+0096> FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;22,6;CAIXA REFERENCIAL;INHI 0183.100856
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;100857 ACABAMENTO MONOCOMANDO PARA CHUVEIRO <U+0096> FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;219,52;CAIXA REFERENCIAL;INHI 0183.100857
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;100858 MICTÓRIO SIFONADO LOUÇA BRANCA <U+0096> PADRÃO MÉDIO <U+0096> FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COEFICIENTE DE REPRESENTATIVIDADE;557,41;CAIXA REFERENCIAL;INHI 0183.100858
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;100860 CHUVEIRO ELÉTRICO COMUM CORPO PLÁSTICO, TIPO DUCHA <U+0096> FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;COLETADO;69,87;CAIXA REFERENCIAL;INHI 0183.100860
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;100861 SUPORTE MÃO FRANCESA EM AÇO, ABAS IGUAIS 30 CM, CAPACIDADE MINIMA 60 KG, BRANCO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;ATRIBUÍDO SÃO PAULO;26,65;CAIXA REFERENCIAL;INHI 0183.100861
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;100862 SUPORTE MÃO FRANCESA EM ACO, ABAS IGUAIS 40 CM, CAPACIDADE MINIMA 70 KG, BRANCO - FORNECIMENTO E INSTALAÇÃO. AF 01/2020;UN;ATRIBUÍDO SÃO PAULO;28,64;CAIXA REFERENCIAL;INHI 0183.100862
1;INHI INSTALACOES HIDRO SANITARIAS;0183 APARELHOS SANITARIOS, LOUCAS, METAIS E OUTROS;;"100863 BARRA DE APOIO EM ""L"", EM ACO INOX POLIDO 70 X 70 CM, FIXADA NA PAREDE - FORNECIMENTO E INSTALACAO. AF 01/2020";UN;COEFICIENTE DE REPRESENTATIVIDADE;444,15;CAIXA REFERENCIAL;INHI 0183.100863
